---------- processing video for epoch 6 ----------
performing inference...
pred: 1.3393374506 deg. took 99.4770526886 ms
pred: 2.00132290677 deg. took 99.494934082 ms
pred: 4.70720159766 deg. took 99.160194397 ms
pred: 13.8124140821 deg. took 96.3590145111 ms
pred: 13.1525153554 deg. took 96.076965332 ms
pred: 7.24884476142 deg. took 99.524974823 ms
pred: 0.237072957925 deg. took 98.984003067 ms
pred: 4.1957540444 deg. took 99.9112129211 ms
pred: 7.18985327133 deg. took 95.9260463715 ms
pred: 0.696353954221 deg. took 99.5750427246 ms
pred: 2.97151285856 deg. took 99.1489887238 ms
pred: 4.42966710602 deg. took 99.2908477783 ms
pred: -0.560039440004 deg. took 96.0748195648 ms
pred: -0.444013869315 deg. took 99.7400283813 ms
pred: 2.06840048706 deg. took 99.5101928711 ms
pred: -0.340449765323 deg. took 100.32916069 ms
pred: -0.351612775707 deg. took 99.7471809387 ms
pred: -0.168328184486 deg. took 96.0388183594 ms
pred: -0.444888106848 deg. took 99.3738174438 ms
pred: -0.0509993116501 deg. took 99.8659133911 ms
pred: -0.0680935642603 deg. took 99.3249416351 ms
pred: 0.0887924391998 deg. took 96.2491035461 ms
pred: -0.669251870316 deg. took 96.2278842926 ms
pred: 0.307433751453 deg. took 85.5348110199 ms
pred: -0.319032186396 deg. took 54.2290210724 ms
pred: -0.844000606045 deg. took 83.8358402252 ms
pred: -0.103437211884 deg. took 99.7540950775 ms
pred: -0.719484389845 deg. took 100.538015366 ms
pred: -2.03938072083 deg. took 102.604866028 ms
pred: -2.36025382997 deg. took 97.4769592285 ms
pred: -2.41509683391 deg. took 95.8778858185 ms
pred: -2.51793579059 deg. took 99.5330810547 ms
pred: -4.10119818619 deg. took 99.3990898132 ms
pred: -6.55360663599 deg. took 95.8290100098 ms
pred: -3.78770915187 deg. took 96.6358184814 ms
pred: -5.14910587234 deg. took 100.035905838 ms
pred: -5.45832134267 deg. took 99.6987819672 ms
pred: -4.71196010508 deg. took 99.2908477783 ms
pred: -5.22083993409 deg. took 96.0669517517 ms
pred: -6.22071687622 deg. took 100.255012512 ms
pred: -4.98955137266 deg. took 99.5979309082 ms
pred: -6.79627941522 deg. took 99.680185318 ms
pred: -8.74963198246 deg. took 99.4589328766 ms
pred: -9.82451422007 deg. took 96.0290431976 ms
pred: -10.495074872 deg. took 100.058078766 ms
pred: -6.94474979853 deg. took 100.103139877 ms
pred: -5.64743647418 deg. took 96.419095993 ms
pred: -3.30962515172 deg. took 99.4701385498 ms
pred: -0.127410295417 deg. took 96.0321426392 ms
pred: 0.352294060396 deg. took 99.6408462524 ms
pred: -0.447731973503 deg. took 99.189043045 ms
pred: -0.356080519837 deg. took 102.18000412 ms
pred: 14.1711868437 deg. took 99.2369651794 ms
pred: 28.5744003362 deg. took 96.2510108948 ms
pred: 1.43116784989 deg. took 96.755027771 ms
pred: -0.256511596261 deg. took 99.7579097748 ms
pred: -1.07878622433 deg. took 54.1617870331 ms
pred: -0.980768207263 deg. took 60.68110466 ms
pred: -0.714837459971 deg. took 95.9620475769 ms
pred: -0.989411171328 deg. took 99.5540618896 ms
pred: -0.741852352243 deg. took 99.8940467834 ms
pred: -0.460353149233 deg. took 99.6911525726 ms
pred: 0.382414047377 deg. took 98.9949703217 ms
pred: 0.912392357421 deg. took 96.0111618042 ms
pred: 0.211781727923 deg. took 100.136995316 ms
pred: 0.356406661369 deg. took 100.197076797 ms
pred: 0.140946863238 deg. took 99.3669033051 ms
pred: 0.384495520846 deg. took 100.356817245 ms
pred: -0.40779983281 deg. took 96.2181091309 ms
pred: -0.353964041648 deg. took 99.7619628906 ms
pred: 0.0608484410982 deg. took 99.5008945465 ms
pred: -1.74866417753 deg. took 99.4899272919 ms
pred: -5.4106193015 deg. took 99.8249053955 ms
pred: -5.01731609164 deg. took 95.9150791168 ms
pred: -7.97626588444 deg. took 100.435972214 ms
pred: -5.99626405349 deg. took 99.8969078064 ms
pred: -4.12654288377 deg. took 96.1549282074 ms
pred: -6.51073481923 deg. took 96.3780879974 ms
pred: 1.15852622829 deg. took 95.8740711212 ms
pred: 1.66450589495 deg. took 99.8170375824 ms
pred: -1.04577197137 deg. took 99.3831157684 ms
pred: 12.0218535242 deg. took 99.848985672 ms
pred: 24.4976106847 deg. took 95.7782268524 ms
pred: 27.72712903 deg. took 100.480079651 ms
pred: 29.6404904128 deg. took 99.2770195007 ms
pred: 29.9757229274 deg. took 99.5988845825 ms
pred: 29.4935252324 deg. took 99.3361473083 ms
pred: 28.7581563305 deg. took 95.9868431091 ms
pred: 29.0581621445 deg. took 82.0620059967 ms
pred: 28.7173971766 deg. took 54.2168617249 ms
pred: 28.2759108242 deg. took 87.1868133545 ms
pred: 28.6133597352 deg. took 96.3089466095 ms
pred: 29.6235139776 deg. took 99.5011329651 ms
pred: 29.0397821055 deg. took 99.6339321136 ms
pred: 26.3768638103 deg. took 96.009016037 ms
pred: 29.399705754 deg. took 99.0760326385 ms
pred: 29.6335611859 deg. took 98.9260673523 ms
pred: 25.318203272 deg. took 98.8509654999 ms
pred: 15.0231598813 deg. took 96.0760116577 ms
pred: 3.16923360154 deg. took 100.389003754 ms
pred: -0.539032819686 deg. took 99.1160869598 ms
pred: 0.533237564258 deg. took 98.9780426025 ms
pred: -0.201899324649 deg. took 96.4939594269 ms
pred: -0.701791478492 deg. took 99.7450351715 ms
pred: -0.758731563951 deg. took 98.6649990082 ms
pred: -0.274532089891 deg. took 98.8881587982 ms
pred: 0.17659013872 deg. took 95.9589481354 ms
pred: 0.87403636292 deg. took 98.9110469818 ms
pred: 1.08231540442 deg. took 100.701808929 ms
pred: 2.9880741463 deg. took 96.8310832977 ms
pred: 17.8195332426 deg. took 99.0691184998 ms
pred: 13.190899311 deg. took 96.6880321503 ms
pred: 5.11355900657 deg. took 100.360155106 ms
pred: 15.2389289723 deg. took 99.1911888123 ms
pred: 10.6193040602 deg. took 98.8450050354 ms
pred: 26.0027589816 deg. took 99.4400978088 ms
pred: 26.2848987283 deg. took 98.8709926605 ms
pred: 26.7462762992 deg. took 96.5440273285 ms
pred: 24.7612730622 deg. took 98.9739894867 ms
pred: 7.0182814807 deg. took 99.7929573059 ms
pred: 1.14069612618 deg. took 99.2901325226 ms
pred: -3.14756418607 deg. took 98.5569953918 ms
pred: -4.32896834643 deg. took 99.3118286133 ms
pred: -3.56251247885 deg. took 100.980043411 ms
pred: -3.39080088279 deg. took 95.8440303802 ms
pred: -2.15268117944 deg. took 99.014043808 ms
pred: 1.78824341623 deg. took 99.3680953979 ms
pred: 4.91604146172 deg. took 98.7739562988 ms
pred: 27.5749216794 deg. took 96.0960388184 ms
pred: 29.1072507141 deg. took 100.373983383 ms
pred: 25.3738915119 deg. took 100.246191025 ms
pred: 29.3752844126 deg. took 99.6921062469 ms
pred: 29.15043117 deg. took 99.4729995728 ms
pred: 26.6283138095 deg. took 96.1089134216 ms
pred: 25.1040478132 deg. took 98.9768505096 ms
pred: -1.99954065429 deg. took 100.034952164 ms
pred: 6.03438675434 deg. took 96.9970226288 ms
pred: -2.1097342306 deg. took 99.2980003357 ms
pred: 0.19129720353 deg. took 97.1748828888 ms
pred: 18.0448731362 deg. took 100.853919983 ms
pred: 5.30205515219 deg. took 99.170923233 ms
pred: 11.0740426872 deg. took 99.0300178528 ms
pred: 13.8210192667 deg. took 96.3518619537 ms
pred: 9.60553579396 deg. took 99.3089675903 ms
pred: -0.11532428902 deg. took 98.9949703217 ms
pred: 7.30669134104 deg. took 99.200963974 ms
pred: 0.288107010825 deg. took 62.3819828033 ms
pred: 18.0593838731 deg. took 54.4190406799 ms
pred: 15.8568527714 deg. took 96.2779521942 ms
pred: 29.2807238586 deg. took 97.3448753357 ms
pred: 27.6980836506 deg. took 95.8569049835 ms
pred: 28.7040031757 deg. took 99.2770195007 ms
pred: 28.7096312515 deg. took 99.0650653839 ms
pred: 28.5245945967 deg. took 95.8700180054 ms
pred: 28.5202266908 deg. took 99.5738506317 ms
pred: 28.5963884227 deg. took 99.4050502777 ms
pred: 28.5764886665 deg. took 99.0059375763 ms
pred: 28.3400889891 deg. took 97.3789691925 ms
pred: 28.3507133484 deg. took 96.1670875549 ms
pred: 28.6668230409 deg. took 101.56917572 ms
pred: 29.1471663396 deg. took 100.361824036 ms
pred: 27.3350505584 deg. took 96.2040424347 ms
pred: 19.8349393592 deg. took 99.5898246765 ms
pred: 1.05228573068 deg. took 95.8859920502 ms
pred: 0.895376862095 deg. took 99.3430614471 ms
pred: 1.71496914681 deg. took 101.192951202 ms
pred: 5.99198622063 deg. took 99.43318367 ms
pred: 2.10877074704 deg. took 99.5140075684 ms
pred: 1.55060843512 deg. took 97.2270965576 ms
pred: 0.878862478538 deg. took 95.8061218262 ms
pred: 0.27540293901 deg. took 100.288152695 ms
pred: 0.405256494478 deg. took 100.136041641 ms
pred: 0.916721630138 deg. took 99.9939441681 ms
pred: -0.564554942098 deg. took 99.5109081268 ms
pred: -2.32479426256 deg. took 96.0900783539 ms
pred: -0.340199636325 deg. took 99.9569892883 ms
pred: 1.45607786995 deg. took 99.5111465454 ms
pred: 1.12661707859 deg. took 100.263834 ms
pred: 1.04002820916 deg. took 89.8721218109 ms
pred: -0.415544333514 deg. took 54.3768405914 ms
pred: -0.55629404174 deg. took 79.6308517456 ms
pred: 0.676874094626 deg. took 99.7350215912 ms
pred: -0.390197794988 deg. took 96.0330963135 ms
pred: 0.324550072111 deg. took 95.850944519 ms
pred: -0.0858836390572 deg. took 100.090026855 ms
pred: -1.32523407046 deg. took 99.2550849915 ms
pred: -0.171939633669 deg. took 99.6899604797 ms
pred: -0.0704465644294 deg. took 97.4180698395 ms
pred: -0.920969687636 deg. took 96.0578918457 ms
pred: -1.7082779093 deg. took 99.6091365814 ms
pred: -1.15967017825 deg. took 99.7030735016 ms
pred: -2.46463769006 deg. took 99.426984787 ms
pred: -1.96202690749 deg. took 96.2400436401 ms
pred: -1.97505335889 deg. took 96.3499546051 ms
pred: 2.96200480835 deg. took 99.6680259705 ms
pred: 13.1651358375 deg. took 100.239038467 ms
pred: 18.2833150401 deg. took 99.4420051575 ms
pred: 5.49145330967 deg. took 97.8298187256 ms
pred: 10.8797391732 deg. took 97.0120429993 ms
pred: 13.1992159201 deg. took 96.1010456085 ms
pred: 22.0833847 deg. took 100.587129593 ms
pred: 4.51147398926 deg. took 99.6909141541 ms
pred: 26.1698117483 deg. took 99.7128486633 ms
pred: 29.3029356338 deg. took 99.3151664734 ms
pred: 26.5979706942 deg. took 96.0810184479 ms
pred: 23.64343918 deg. took 100.133895874 ms
pred: 29.4966432138 deg. took 100.948095322 ms
pred: 29.1012128268 deg. took 100.921154022 ms
pred: 29.5310195558 deg. took 97.5999832153 ms
pred: 29.2521600075 deg. took 95.9229469299 ms
pred: 29.3538307884 deg. took 99.4899272919 ms
pred: 28.7738589354 deg. took 96.3408946991 ms
pred: 28.715170535 deg. took 99.6799468994 ms
pred: 28.9717534213 deg. took 99.760055542 ms
pred: 28.4609594318 deg. took 99.4470119476 ms
pred: 27.8292864619 deg. took 102.555036545 ms
pred: 24.3023782651 deg. took 98.5758304596 ms
pred: 29.1808767382 deg. took 101.190090179 ms
pred: 24.170352416 deg. took 99.613904953 ms
pred: 26.0191702186 deg. took 95.9060192108 ms
pred: 28.637273935 deg. took 96.4238643646 ms
pred: 28.3364450832 deg. took 101.475000381 ms
pred: 28.0517320628 deg. took 99.6940135956 ms
pred: 28.2798962395 deg. took 99.219083786 ms
pred: 27.8227687539 deg. took 99.8439788818 ms
pred: 28.0152178715 deg. took 96.7040061951 ms
pred: 27.812554206 deg. took 96.2128639221 ms
pred: 27.8235986218 deg. took 99.5240211487 ms
pred: 27.7398007385 deg. took 90.4979705811 ms
pred: 27.9647922924 deg. took 54.1820526123 ms
pred: 28.3142503835 deg. took 78.4349441528 ms
pred: 28.1836998553 deg. took 100.286960602 ms
pred: 28.2558283604 deg. took 98.9210605621 ms
pred: 28.4064357392 deg. took 95.1960086823 ms
pred: 28.9755168556 deg. took 99.3800163269 ms
pred: 29.0446895964 deg. took 98.76704216 ms
pred: 29.8246562185 deg. took 95.6139564514 ms
pred: 29.3420213913 deg. took 98.8829135895 ms
pred: 29.4681169287 deg. took 98.1049537659 ms
pred: 29.8131644252 deg. took 95.3760147095 ms
pred: 29.6386667523 deg. took 98.7410545349 ms
pred: 29.4191273969 deg. took 98.5190868378 ms
pred: 29.2539495171 deg. took 95.1550006866 ms
pred: 29.1419309996 deg. took 99.4009971619 ms
pred: 28.9972436873 deg. took 99.1628170013 ms
pred: 29.5738994835 deg. took 98.7339019775 ms
pred: 29.6779335098 deg. took 95.8178043365 ms
pred: 27.7591096832 deg. took 98.8309383392 ms
pred: 29.8008530092 deg. took 98.3281135559 ms
pred: 29.7384421557 deg. took 95.5839157104 ms
pred: 29.7017264738 deg. took 98.4687805176 ms
pred: 29.2314098928 deg. took 98.0730056763 ms
pred: 29.1205832433 deg. took 95.1161384583 ms
pred: 28.9743625536 deg. took 98.9670753479 ms
pred: 27.2995882163 deg. took 98.5028743744 ms
pred: 28.9374283056 deg. took 95.2999591827 ms
pred: 29.1283047722 deg. took 98.4079837799 ms
pred: 28.6308262364 deg. took 98.1779098511 ms
pred: 27.1484958941 deg. took 95.3178405762 ms
pred: 2.41599649789 deg. took 98.3028411865 ms
pred: 27.3711993346 deg. took 98.1640815735 ms
pred: 22.6790796484 deg. took 79.4072151184 ms
pred: 28.4689644135 deg. took 53.5790920258 ms
pred: 28.4677093662 deg. took 87.5129699707 ms
pred: 28.1722695337 deg. took 98.620891571 ms
pred: 27.9793781613 deg. took 98.3529090881 ms
pred: 27.8733702103 deg. took 95.1569080353 ms
pred: 27.8138878004 deg. took 98.6797809601 ms
pred: 27.838625038 deg. took 98.5400676727 ms
pred: 27.8114289323 deg. took 95.3669548035 ms
pred: 28.0256151269 deg. took 98.1330871582 ms
pred: 28.0579236292 deg. took 98.3870029449 ms
pred: 28.2569724171 deg. took 98.4930992126 ms
pred: 28.36304867 deg. took 98.7629890442 ms
pred: 27.9606566128 deg. took 98.4568595886 ms
pred: 27.731534502 deg. took 98.6869335175 ms
pred: 28.144730211 deg. took 98.5779762268 ms
pred: 28.1819906004 deg. took 98.356962204 ms
pred: 28.2318663493 deg. took 99.1358757019 ms
pred: 27.7900828836 deg. took 96.3070392609 ms
pred: 27.6821539419 deg. took 98.375082016 ms
pred: 28.166701222 deg. took 95.2520370483 ms
pred: 27.9988407854 deg. took 98.8929271698 ms
pred: 28.3400872816 deg. took 98.9580154419 ms
pred: 28.1623999103 deg. took 95.3509807587 ms
pred: 27.3792111465 deg. took 98.6089706421 ms
pred: 27.9187124211 deg. took 97.8710651398 ms
pred: 27.9138629868 deg. took 95.3669548035 ms
pred: 28.2734980598 deg. took 99.1530418396 ms
pred: 28.2744850222 deg. took 98.5059738159 ms
pred: 28.4266616369 deg. took 95.1628684998 ms
pred: 28.3878883605 deg. took 99.6448993683 ms
pred: 28.361008151 deg. took 97.892999649 ms
pred: 28.2740666731 deg. took 95.5581665039 ms
pred: 28.0679298564 deg. took 98.6759662628 ms
pred: 28.1995151583 deg. took 98.3738899231 ms
pred: 28.1157241051 deg. took 95.2768325806 ms
pred: 28.5231739174 deg. took 98.7410545349 ms
pred: 28.7308492342 deg. took 95.4349040985 ms
pred: 28.5759627419 deg. took 95.4830646515 ms
pred: 28.5600637691 deg. took 98.7410545349 ms
pred: 27.9856124165 deg. took 99.0259647369 ms
pred: 27.8562879072 deg. took 99.0760326385 ms
pred: 28.8797371128 deg. took 95.8368778229 ms
pred: 28.4552767144 deg. took 98.89793396 ms
pred: 27.3565246732 deg. took 98.0880260468 ms
pred: 11.8258305101 deg. took 96.253156662 ms
pred: 7.38726110627 deg. took 98.9081859589 ms
pred: 29.3356010135 deg. took 98.2899665833 ms
pred: 7.33139784282 deg. took 95.8640575409 ms
pred: 1.20159025084 deg. took 100.718021393 ms
pred: 3.03385775809 deg. took 100.600004196 ms
pred: 4.58415915486 deg. took 97.3579883575 ms
pred: 21.9003048944 deg. took 98.5960960388 ms
pred: 8.51820980545 deg. took 95.3161716461 ms
pred: 12.4016905892 deg. took 99.3180274963 ms
pred: 18.5986170628 deg. took 98.6528396606 ms
pred: 29.3159573894 deg. took 98.3579158783 ms
pred: 29.1496388681 deg. took 98.4950065613 ms
pred: 28.5547823253 deg. took 99.2050170898 ms
pred: 28.4889734527 deg. took 98.345041275 ms
pred: 29.6783945476 deg. took 80.3949832916 ms
pred: 28.789404446 deg. took 54.2409420013 ms
pred: 28.4207945044 deg. took 84.7139358521 ms
pred: 28.4782124896 deg. took 99.6730327606 ms
pred: 27.9840141522 deg. took 98.8569259644 ms
pred: 28.4617449035 deg. took 98.7911224365 ms
pred: 11.1473374472 deg. took 95.2839851379 ms
pred: 27.6779653284 deg. took 98.6149311066 ms
pred: 28.3386734324 deg. took 98.1860160828 ms
pred: 28.7206107806 deg. took 95.3249931335 ms
pred: 28.2519846715 deg. took 99.4441509247 ms
pred: 28.4829611787 deg. took 98.7989902496 ms
pred: 29.4820231938 deg. took 98.4539985657 ms
pred: 29.5565815388 deg. took 98.7048149109 ms
pred: 29.6249995437 deg. took 100.826978683 ms
pred: 29.0338295956 deg. took 99.0240573883 ms
pred: 28.4846823863 deg. took 98.7000465393 ms
pred: 28.4220597969 deg. took 98.8869667053 ms
pred: 28.3415318666 deg. took 99.8528003693 ms
pred: 28.2712884936 deg. took 98.6440181732 ms
pred: 28.0924587732 deg. took 95.7400798798 ms
pred: 28.4736362629 deg. took 99.3399620056 ms
pred: 28.2086812722 deg. took 98.7241268158 ms
pred: 28.3966156347 deg. took 98.8800525665 ms
pred: 28.6201011319 deg. took 98.8609790802 ms
pred: 28.7125033461 deg. took 98.6828804016 ms
pred: 28.3694946611 deg. took 99.1308689117 ms
pred: 28.5531550328 deg. took 96.0109233856 ms
pred: 29.1518108682 deg. took 98.995923996 ms
pred: 29.2989638788 deg. took 98.5429286957 ms
pred: 28.949176231 deg. took 95.803976059 ms
pred: 28.634150831 deg. took 95.2270030975 ms
pred: 28.340843725 deg. took 99.1151332855 ms
pred: 28.6161379146 deg. took 67.8939819336 ms
pred: 28.3878422567 deg. took 53.9019107819 ms
pred: 28.5027738499 deg. took 98.3278751373 ms
pred: 28.5536792498 deg. took 95.3869819641 ms
pred: 28.1521990228 deg. took 99.3769168854 ms
pred: 28.1743356659 deg. took 98.6049175262 ms
pred: 27.8000925258 deg. took 95.4241752625 ms
pred: 28.2871942967 deg. took 98.9670753479 ms
pred: 28.0833660839 deg. took 98.8390445709 ms
pred: 29.1049626007 deg. took 99.3552207947 ms
pred: 29.3482300333 deg. took 96.3528156281 ms
pred: 25.9239471363 deg. took 98.993062973 ms
pred: 28.9425407022 deg. took 99.8330116272 ms
pred: 29.3517714864 deg. took 98.662853241 ms
pred: 22.0825155584 deg. took 96.6539382935 ms
pred: 6.80197024346 deg. took 99.2319583893 ms
pred: 29.2133816085 deg. took 98.4778404236 ms
pred: 28.5029992461 deg. took 95.6490039825 ms
pred: 28.4754940743 deg. took 99.0960597992 ms
pred: 29.2615993289 deg. took 98.778963089 ms
pred: 27.9316675824 deg. took 98.6740589142 ms
pred: 28.0542558177 deg. took 96.0459709167 ms
pred: 27.768144316 deg. took 99.2050170898 ms
pred: 27.8138160834 deg. took 99.4369983673 ms
pred: 28.3000743259 deg. took 98.8519191742 ms
pred: 27.3920314116 deg. took 95.8950519562 ms
pred: 29.023987293 deg. took 99.3030071259 ms
pred: 28.5117538411 deg. took 98.9987850189 ms
pred: 29.7310587212 deg. took 99.2949008942 ms
pred: 29.1130802805 deg. took 95.3350067139 ms
pred: 29.7594244968 deg. took 99.641084671 ms
pred: 29.947978699 deg. took 98.4020233154 ms
pred: 29.4929719871 deg. took 96.4109897614 ms
pred: 29.6567189422 deg. took 95.2920913696 ms
pred: 29.0844583728 deg. took 99.0200042725 ms
pred: 28.7117895913 deg. took 98.7811088562 ms
pred: 28.8330391095 deg. took 95.5111980438 ms
pred: 28.7079339495 deg. took 99.5490550995 ms
pred: 17.5603702523 deg. took 100.428104401 ms
pred: 29.4000779993 deg. took 99.0028381348 ms
pred: 29.9088553754 deg. took 95.6211090088 ms
pred: 29.2377790442 deg. took 95.2081680298 ms
pred: 29.0828566935 deg. took 100.404024124 ms
pred: 29.4045381128 deg. took 98.5581874847 ms
pred: 29.2344971383 deg. took 99.4820594788 ms
pred: 28.9531138351 deg. took 95.6599712372 ms
pred: 28.6140308013 deg. took 99.0428924561 ms
pred: 28.7044539682 deg. took 98.6609458923 ms
pred: 28.326525941 deg. took 95.2551364899 ms
pred: 28.1537699663 deg. took 94.957113266 ms
pred: 29.0614201447 deg. took 53.8330078125 ms
pred: 25.8743565478 deg. took 69.9691772461 ms
pred: 27.8439628309 deg. took 103.537082672 ms
pred: 27.9310118843 deg. took 100.40807724 ms
pred: 27.7846870341 deg. took 99.0788936615 ms
pred: 28.0565729593 deg. took 98.9849567413 ms
pred: 27.9948246341 deg. took 95.6649780273 ms
pred: 28.7039109681 deg. took 95.6599712372 ms
pred: 29.0251211044 deg. took 99.1611480713 ms
pred: 26.961299192 deg. took 98.4039306641 ms
pred: 26.2823032564 deg. took 95.2889919281 ms
pred: 24.7774452426 deg. took 99.8311042786 ms
pred: 28.646352964 deg. took 99.0309715271 ms
pred: 28.4104672583 deg. took 98.9120006561 ms
pred: 27.9197164589 deg. took 95.5710411072 ms
pred: 27.7448841068 deg. took 98.8230705261 ms
pred: 28.1179251336 deg. took 99.7278690338 ms
pred: 28.1174333599 deg. took 98.9470481873 ms
pred: 27.8411590382 deg. took 95.8950519562 ms
pred: 27.8430475855 deg. took 99.7588634491 ms
pred: 28.1838808553 deg. took 99.3001461029 ms
pred: 28.2508867186 deg. took 98.9329814911 ms
pred: 27.7565995887 deg. took 95.2391624451 ms
pred: 29.3132594647 deg. took 99.084854126 ms
pred: 28.6388841521 deg. took 98.5310077667 ms
pred: 28.5036993405 deg. took 95.4749584198 ms
pred: 29.134581716 deg. took 99.2629528046 ms
pred: 28.9418440229 deg. took 98.8671779633 ms
pred: 29.8236009542 deg. took 95.3898429871 ms
pred: 28.9103636811 deg. took 98.9780426025 ms
pred: 28.3086632888 deg. took 98.7770557404 ms
pred: 27.9399047906 deg. took 99.2748737335 ms
pred: 28.1506144189 deg. took 72.9830265045 ms
pred: 28.442499138 deg. took 54.1288852692 ms
pred: 28.856418847 deg. took 91.9101238251 ms
pred: 29.286478293 deg. took 99.426984787 ms
pred: 29.3924350176 deg. took 99.347114563 ms
pred: 30.3697975218 deg. took 98.995923996 ms
pred: 30.1361606559 deg. took 95.2188968658 ms
pred: 20.2288653969 deg. took 98.8609790802 ms
pred: 20.4623451684 deg. took 99.1702079773 ms
pred: 18.6466230474 deg. took 98.5469818115 ms
pred: 17.1187404659 deg. took 95.458984375 ms
pred: 18.3416277802 deg. took 99.5190143585 ms
pred: 7.26751935238 deg. took 99.3659496307 ms
pred: -0.401274547553 deg. took 95.7372188568 ms
pred: 0.882627406874 deg. took 102.171897888 ms
pred: 4.737899456 deg. took 95.5698490143 ms
pred: 0.0992392068653 deg. took 99.1289615631 ms
pred: -1.22663634109 deg. took 100.292921066 ms
pred: -1.74834497291 deg. took 99.0309715271 ms
pred: -1.92727127645 deg. took 95.3130722046 ms
pred: -3.2321264103 deg. took 99.4300842285 ms
pred: -0.71128933678 deg. took 98.5901355743 ms
pred: -0.963369474291 deg. took 95.5419540405 ms
pred: 0.0611711675365 deg. took 99.8430252075 ms
pred: -0.63375228227 deg. took 98.9151000977 ms
pred: -2.79160076662 deg. took 98.4840393066 ms
pred: -3.78157393445 deg. took 95.7849025726 ms
pred: -2.71040924074 deg. took 99.1289615631 ms
pred: -3.8654149334 deg. took 98.4461307526 ms
pred: -3.07709285553 deg. took 95.5851078033 ms
pred: -2.11776205075 deg. took 98.9189147949 ms
pred: -3.71958143 deg. took 98.562002182 ms
pred: -2.02389476099 deg. took 99.1408824921 ms
pred: -1.74050231492 deg. took 54.4860363007 ms
pred: -1.1616464508 deg. took 57.2180747986 ms
pred: -1.80014374019 deg. took 99.5690822601 ms
pred: -0.864995433615 deg. took 98.5219478607 ms
pred: -1.08048000452 deg. took 95.3559875488 ms
pred: -0.310356218644 deg. took 99.1380214691 ms
pred: -1.73906744158 deg. took 98.8998413086 ms
pred: -1.79464010183 deg. took 99.5829105377 ms
pred: -1.95082176871 deg. took 95.4871177673 ms
pred: -3.29870773466 deg. took 99.7269153595 ms
pred: -3.28798625866 deg. took 99.102973938 ms
pred: -4.2770469559 deg. took 98.9451408386 ms
pred: -1.42099492345 deg. took 95.3750610352 ms
pred: -2.34140186753 deg. took 100.917100906 ms
pred: -3.56480507454 deg. took 99.4210243225 ms
pred: -2.54176674749 deg. took 100.46005249 ms
pred: -0.815568876407 deg. took 99.9550819397 ms
pred: -0.856249002856 deg. took 95.4489707947 ms
pred: 0.690668888954 deg. took 99.0130901337 ms
pred: 0.155939955559 deg. took 95.7839488983 ms
pred: -1.27775763898 deg. took 98.5741615295 ms
pred: 0.308673430788 deg. took 95.2990055084 ms
pred: -4.09322223279 deg. took 99.8110771179 ms
pred: -2.83475005982 deg. took 98.1991291046 ms
pred: -5.15212737727 deg. took 95.2961444855 ms
pred: 4.0045685118 deg. took 98.6330509186 ms
pred: 6.55237122552 deg. took 99.898815155 ms
pred: 6.28715967581 deg. took 98.8039970398 ms
pred: 5.23062844895 deg. took 95.3090190887 ms
pred: 3.3219493743 deg. took 98.4630584717 ms
