---------- processing video for epoch 6 ----------
performing inference...
pred: 5.23062844895 deg. took 61.8290901184 ms
pred: 3.3219493743 deg. took 59.9641799927 ms
pred: 11.7620339819 deg. took 69.051027298 ms
pred: 9.79075088745 deg. took 71.6359615326 ms
pred: 12.6950267235 deg. took 62.166929245 ms
pred: 10.1654883625 deg. took 61.595916748 ms
pred: 24.8362497562 deg. took 57.5311183929 ms
pred: 23.8106866071 deg. took 58.7458610535 ms
pred: 28.2708035502 deg. took 58.366060257 ms
pred: 28.5644009392 deg. took 75.0679969788 ms
pred: 28.2532755772 deg. took 62.1418952942 ms
pred: 28.6559835307 deg. took 58.9711666107 ms
pred: 29.7805980832 deg. took 64.551115036 ms
pred: 29.1054748649 deg. took 70.9629058838 ms
pred: 28.508446322 deg. took 67.813873291 ms
pred: 28.3458946499 deg. took 74.049949646 ms
pred: 29.9281165089 deg. took 72.4349021912 ms
pred: 29.273518009 deg. took 56.5631389618 ms
pred: 29.8382073138 deg. took 58.7959289551 ms
pred: 29.6560769045 deg. took 74.9931335449 ms
pred: 29.5497308591 deg. took 58.1941604614 ms
pred: 29.1609701519 deg. took 64.1050338745 ms
pred: 28.8284560525 deg. took 63.8539791107 ms
pred: 28.8655508099 deg. took 68.9032077789 ms
pred: 28.7357635553 deg. took 63.7309551239 ms
pred: 28.8431546196 deg. took 58.1829547882 ms
pred: 29.0167609529 deg. took 56.2450885773 ms
pred: 29.0835397124 deg. took 58.1829547882 ms
pred: 28.6483747 deg. took 57.3182106018 ms
pred: 28.6025321778 deg. took 65.0720596313 ms
pred: 28.7848145588 deg. took 61.5241527557 ms
pred: 29.2874071987 deg. took 58.3591461182 ms
pred: 29.353926411 deg. took 58.4881305695 ms
pred: 29.2765198772 deg. took 60.0378513336 ms
pred: 29.1397897353 deg. took 62.4060630798 ms
pred: 26.8794684031 deg. took 59.6590042114 ms
pred: 25.0030515135 deg. took 72.6869106293 ms
pred: 4.44953698009 deg. took 56.403875351 ms
pred: 0.972781688411 deg. took 62.0548725128 ms
pred: 0.094639934903 deg. took 60.3551864624 ms
pred: 0.555820197366 deg. took 57.3909282684 ms
pred: 2.21405042913 deg. took 62.2651576996 ms
pred: 4.42901781116 deg. took 60.469865799 ms
pred: 4.55360686492 deg. took 58.042049408 ms
pred: 7.0242715566 deg. took 58.5119724274 ms
pred: 23.4735945734 deg. took 62.6130104065 ms
pred: 26.6092712421 deg. took 57.7940940857 ms
pred: 25.0262724491 deg. took 56.027173996 ms
pred: 23.1780915616 deg. took 57.3539733887 ms
pred: 24.4962941658 deg. took 59.6289634705 ms
pred: -0.783799798948 deg. took 60.6641769409 ms
pred: 6.45702733424 deg. took 70.4171657562 ms
pred: -1.67582704022 deg. took 62.8001689911 ms
pred: -0.486129802913 deg. took 57.4870109558 ms
pred: -4.6610867217 deg. took 56.4448833466 ms
pred: -2.01410325793 deg. took 60.182094574 ms
pred: -1.98546278063 deg. took 57.8129291534 ms
pred: -1.42006623116 deg. took 57.816028595 ms
pred: -0.174892836712 deg. took 71.809053421 ms
pred: 0.798213365726 deg. took 56.4320087433 ms
pred: 2.41648549674 deg. took 56.3979148865 ms
pred: 8.37033535615 deg. took 59.3349933624 ms
pred: 2.04109979406 deg. took 61.7160797119 ms
pred: 2.38731546635 deg. took 59.0560436249 ms
pred: 1.42595801637 deg. took 60.5340003967 ms
pred: 21.2238446665 deg. took 60.996055603 ms
pred: 17.2800353831 deg. took 61.8758201599 ms
pred: 29.3618152795 deg. took 61.8810653687 ms
pred: 27.7536318715 deg. took 62.4299049377 ms
pred: 27.0927752108 deg. took 60.131072998 ms
pred: 8.06092949429 deg. took 59.220790863 ms
pred: 2.96594134519 deg. took 74.805021286 ms
pred: -0.291170350668 deg. took 70.8470344543 ms
pred: -2.25990618479 deg. took 61.0120296478 ms
pred: -0.866416059601 deg. took 60.6770515442 ms
pred: -0.0763247893137 deg. took 63.0688667297 ms
pred: -0.928210968817 deg. took 61.2900257111 ms
pred: 5.22957361161 deg. took 61.4697933197 ms
pred: 3.29198384031 deg. took 59.4160556793 ms
pred: 27.0200763849 deg. took 62.4711513519 ms
pred: 29.2814546889 deg. took 60.6520175934 ms
pred: 28.9017610578 deg. took 71.172952652 ms
pred: 26.382322839 deg. took 58.6450099945 ms
pred: 29.4554844938 deg. took 69.6051120758 ms
pred: 28.6029300363 deg. took 65.8299922943 ms
pred: 28.4181990325 deg. took 60.3139400482 ms
pred: 28.7733466712 deg. took 59.4429969788 ms
pred: 28.2777157016 deg. took 60.5480670929 ms
pred: 28.2727399088 deg. took 57.2049617767 ms
pred: 28.355791594 deg. took 57.4901103973 ms
pred: 28.2035757057 deg. took 58.2740306854 ms
pred: 27.8904644663 deg. took 62.1340274811 ms
pred: 28.0200416926 deg. took 61.9080066681 ms
pred: 28.2684761632 deg. took 58.767080307 ms
pred: 28.430727307 deg. took 68.7980651855 ms
pred: 28.5069744162 deg. took 75.532913208 ms
pred: 28.1312474175 deg. took 73.3449459076 ms
pred: 28.2305105567 deg. took 61.0568523407 ms
pred: 28.4286611748 deg. took 62.0639324188 ms
pred: 28.2769114469 deg. took 73.1091499329 ms
pred: 28.3683147459 deg. took 67.409992218 ms
pred: 28.3643071324 deg. took 59.2172145844 ms
pred: 28.3490501973 deg. took 57.5149059296 ms
pred: 28.3795623599 deg. took 63.5299682617 ms
pred: 28.4409162417 deg. took 59.9238872528 ms
pred: 28.4508131858 deg. took 56.3058853149 ms
pred: 28.458077092 deg. took 58.1860542297 ms
pred: 28.509675756 deg. took 62.2310638428 ms
pred: 28.7092316855 deg. took 72.0839500427 ms
pred: 29.530449235 deg. took 67.8639411926 ms
pred: 28.6694390034 deg. took 63.9197826385 ms
pred: 28.920977795 deg. took 71.0649490356 ms
pred: 29.7626620065 deg. took 76.8909454346 ms
pred: 29.4220029065 deg. took 67.6448345184 ms
pred: 29.5145929509 deg. took 62.2940063477 ms
pred: 28.8716945651 deg. took 60.4600906372 ms
pred: 28.7575996701 deg. took 59.4480037689 ms
pred: 28.6202377357 deg. took 59.2489242554 ms
pred: 28.4719013948 deg. took 56.9021701813 ms
pred: 28.1912540445 deg. took 70.8708763123 ms
pred: 28.0262844855 deg. took 69.9520111084 ms
pred: 28.2945350425 deg. took 60.0070953369 ms
pred: 28.269676569 deg. took 61.3000392914 ms
pred: 27.9171466003 deg. took 57.2011470795 ms
pred: 27.8451973875 deg. took 61.3100528717 ms
pred: 28.2668676537 deg. took 64.7919178009 ms
pred: 28.0385139392 deg. took 60.5251789093 ms
pred: 28.7723016523 deg. took 60.7109069824 ms
pred: 28.1160673221 deg. took 58.2549571991 ms
pred: 28.5325705501 deg. took 59.4298839569 ms
pred: 28.1746600999 deg. took 66.9438838959 ms
pred: 28.3675241515 deg. took 62.6130104065 ms
pred: 27.7956477802 deg. took 72.0889568329 ms
pred: 28.5131847657 deg. took 69.7319507599 ms
pred: 28.6691213996 deg. took 56.9591522217 ms
pred: 28.6071237725 deg. took 56.4210414886 ms
pred: 28.1194670488 deg. took 59.3099594116 ms
pred: 28.3216765067 deg. took 63.549041748 ms
pred: 28.6337854159 deg. took 60.5940818787 ms
pred: 28.3564524148 deg. took 62.8328323364 ms
pred: 28.920182078 deg. took 62.5619888306 ms
pred: 28.5001510572 deg. took 73.0328559875 ms
pred: 29.1568242271 deg. took 67.3520565033 ms
pred: 28.6137097824 deg. took 60.0681304932 ms
pred: 28.6112833577 deg. took 61.096906662 ms
pred: 27.4329066787 deg. took 61.5139007568 ms
pred: 27.9515144046 deg. took 58.2439899445 ms
pred: 28.2670947575 deg. took 58.7959289551 ms
pred: 28.8534647902 deg. took 61.9430541992 ms
pred: 28.8771040749 deg. took 61.3620281219 ms
pred: 28.3842290867 deg. took 60.1260662079 ms
pred: 27.8649742003 deg. took 60.2428913116 ms
pred: 28.3248354692 deg. took 61.1979961395 ms
pred: 28.5146959451 deg. took 65.9420490265 ms
pred: 28.2341903212 deg. took 65.6478404999 ms
pred: 28.7453292352 deg. took 64.3241405487 ms
pred: 28.8237671277 deg. took 62.2978210449 ms
pred: 28.7866894458 deg. took 56.5550327301 ms
pred: 28.2926242971 deg. took 75.7479667664 ms
pred: 28.2838235983 deg. took 63.7621879578 ms
pred: 28.4264140425 deg. took 58.7899684906 ms
pred: 30.3424221236 deg. took 56.1609268188 ms
pred: 28.2841480323 deg. took 61.469078064 ms
completed inference, total frames: 702, average fps: 14.0 Hz
Machine Steering: [1.8089055922388844, 1.805832860886025, 1.8153251162850501, 1.7710286714748731, 1.6627781772581045, 1.7361447609495022, 1.7795249999155458, 1.688957011686294, 1.6667082040735064, 1.7211917693090517, 1.8141234298779512, 1.812131149074423, 1.738545892607879, 1.8379445683820168, 1.7386244397833341, 1.8473369322644306, 1.8171867697207018, 1.7812271044010541, 1.8582957573443044, 1.8278930912446969, 1.7369214815241796, 1.7600406046476149, 1.8092991818898065, 1.7525777692057298, 1.790547110966948, 1.703336480879875, 1.673218548291292, 1.6377242963305572, 1.6447844707765291, 1.6851671104705832, 1.7000254399580055, 1.7579340248971949, 1.6780080050033519, 1.6616950586661285, 1.781270646857013, 1.6723793955187325, 3.2753147636420645, 3.4247629312199401, 1.0957031087999709, 0.74765433113842805, 1.1294333576858442, 0.662690886649142, 1.3393365968245605, 2.0013237605457794, 4.7072067203009391, 13.812423473591863, 13.152508525231802, 7.2488293934894035, 0.23707125037736754, 4.1957463604379281, 7.1898379034016502, 0.69634627025840956, 2.971517981200241, 4.4296688135666411, -0.56003517113626022, -0.44401386931514769, 2.0684141474418762, -0.34045061909672691, -0.35161362948018715, -0.16832476939116772, -0.44488554552754411, -0.050998457876493153, -0.068092710486689259, 0.088793292973492186, -0.66924845522173604, 0.30743289767950349, -0.3190296250752595, -0.84400060604465765, -0.10343465056295416, -0.71948780494005904, -2.0393841359220293, -2.360255537515239, -2.4150951263612712, -2.5179340830429795, -4.1011998937388503, -6.5536049284413158, -3.7877125669686591, -5.1491109949774785, -5.4583196351194792, -4.7119669352656146, -5.2208382265463671, -6.2207134611259418, -4.9895513726636338, -6.7962794152177537, -8.7496319824581832, -9.8245125125214301, -10.49507828711848, -6.9447497985272593, -5.6474398892743158, -3.3096234441732735, -0.1274094416429187, 0.352293206622177, -0.44773026595600157, -0.35608222738381512, 14.171185989935953, 28.574400336166409, 1.431166996111501, -0.25650988871394448, -1.0787879318770228, -0.98076735348964095, -0.71483831374513152, -0.98941031755405739, -0.74185149846912035, -0.46035144168598019, 0.38241063228265731, 0.91239321119469941, 0.21178343547074735, 0.35640922269032949, 0.140947717011317, 0.38449552084637723, -0.4077955639415386, -0.35395721145872133, 0.060847587324598232, -1.7486616162120796, -5.4106244241452801, -5.0173195067343208, -7.9762778372679657, -5.996262345941922, -4.1265480064092372, -6.5107314041343232, 1.1585313509322737, 1.6644973572165378, -1.0457702638206523, 12.021858646821755, 24.497626052673173, 27.727129030004669, 29.64049041276785, 29.975722927421245, 29.493528647491271, 28.758156330501848, 29.058162144510902, 28.717397176629795, 28.275910824153097, 28.613363150286748, 29.623513977585784, 29.0397821054544, 26.376860395248386, 29.399705753957392, 29.633564600949455, 25.318191319180162, 15.023154758699372, 3.1692395779542393, -0.53903111213885446, 0.53323585671065732, -0.20189590955393411, -0.70179062471799736, -0.75873071017722016, -0.27453379743825612, 0.17659099249396246, 0.87403807046708126, 1.0823171119655095, 2.9880741463049403, 17.819558855854943, 13.190902726103737, 5.1135581528002696, 15.238959708167801, 10.619327965857474, 26.00274702874469, 26.284910681094381, 26.746269468961231, 24.761288430108589, 7.0182925797549025, 1.1407003950520149, -3.1475658936139079, -4.3289649313307956, -3.5625141864007572, -3.3908008827891094, -2.1526794718927929, 1.7882459775468884, 4.9160431692686641, 27.574918264350934, 29.1072472989812, 25.37387955903057, 29.375280997485426, 29.150431170008606, 26.628310394447819, 25.104061473605679, -1.9995355316437056, 6.0343871812284631, -2.1097308155049297, 0.19129293466177522, 18.044866306006156, 5.302056005966989, 11.074051224945658, 13.821026950625141, 9.6054973741430931, -0.11532685034137938, 7.3066930485904589, 0.28809932686226836, 18.059402656107235, 15.856828865770909, 29.280730688804937, 27.698083650559187, 28.704003175667403, 28.709634666638078, 28.524594596738677, 28.520226690764453, 28.596390130199264, 28.576488666505142, 28.340092404236415, 28.350713348395786, 28.666826456015023, 29.147169754679922, 27.335060803720303, 19.834927406324972, 1.0522857306803155, 0.89537856964196294, 1.7149682930364065, 5.9919832324269091, 2.1087673319451348, 1.5506101426655106, 0.87886418608507699, 0.27540208523649395, 0.40525734825208548, 0.91671821504319839, -0.56455750341874911, -2.3247959701088829, -0.34019707500421664, 1.4560787237269475, 1.12661878613927, 1.0400290629364335, -0.41553835709811499, -0.55629660306103024, 0.6768758021730833, -0.39019950253570479, 0.32455348720565447, -0.085883639057173361, -1.3252340704574825, -0.17193536480095251, -0.070444856882112397, -0.92096968763641396, -1.7082770555273212, -1.1596667631600825, -2.4646359825152544, -1.9620251999390534, -1.9750516513467371, 2.9619979781577124, 13.165160596895605, 18.283320162762347, 5.4914511752359187, 10.879751979852658, 13.199215920097288, 22.083389822600029, 4.5114808194450537, 26.169820286032373, 29.30293563379665, 26.597975816796499, 23.643435764882206, 29.496643213752797, 29.101212826849494, 29.531019555845472, 29.252160007506774, 29.353827373302416, 28.773858935403705, 28.715170534960372, 28.971750006226486, 28.460959431788961, 27.829286461873256, 24.3023748499646, 29.180876738233938, 24.170345585760963, 26.019166803509403, 28.637273935023668, 28.336441668125044, 28.05173206276223, 28.279896239533798, 27.822768753857773, 28.015216163912051, 27.812557621048601, 27.823602036936514, 27.739800738462336, 27.964792292364432, 28.31425038351167, 28.183703270357924, 28.255828360445967, 28.406435739192041, 28.975513440459164, 29.044689596373054, 29.824656218453487, 29.342021391322046, 29.468116928684239, 29.813161010080357, 29.638666752259457, 29.419123981767736, 29.253949517069319, 29.141930999586524, 28.997243687303559, 29.573896068360224, 29.67793350979786, 27.75910968324596, 29.800853009195993, 29.738445570749587, 29.701729888866183, 29.231413307902862, 29.120583243335648, 28.974362553584015, 27.299595046455011, 28.93742830564717, 29.128304772192347, 28.630826236447177, 27.148492478994111, 2.41599905920924, 27.371206164808012, 22.679076233326228, 28.468964413496217, 28.467709366236225, 28.172269533687324, 27.979378161336992, 27.873370210323809, 27.813884385294877, 27.838625038015955, 27.811428932288258, 28.025615126923395, 28.057923629244847, 28.256972417131944, 28.363048670036829, 27.960656612821989, 27.731537917113911, 28.144730210953831, 28.181988892876252, 28.231866349290272, 27.790081176037383, 27.682153941867426, 28.16670122196647, 27.998837370282359, 28.340087281594538, 28.162399910336656, 27.379207731420681, 27.918715836223527, 27.913862986818231, 28.273498059828789, 28.274485022163859, 28.426661636871742, 28.387891775595456, 28.361008151022286, 28.274066673077193, 28.067929856378917, 28.199518573381088, 28.115724105096081, 28.523173917391315, 28.730849234200136, 28.575966157033633, 28.56006206155126, 27.985612416501922, 27.856284492115023, 28.87973711282266, 28.45527671439951, 27.356507597714142, 11.825828802547804, 7.3872781817392088, 29.33560442859682, 7.3313986965920419, 1.2015936659367943, 3.0338560505378895, 4.5841617161768058, 21.900311724539716, 8.5181952913005325, 12.401679490150642, 18.598622185417646, 29.315957389449277, 29.149638868064883, 28.554778910228254, 28.488973452669768, 29.678394547566835, 28.789404445954656, 28.420794504374701, 28.478212489632412, 27.984012444688847, 28.461744903543511, 11.147334032098017, 27.677965328358916, 28.338673432436345, 28.720607365539703, 28.251984671490543, 28.482961178652864, 29.482023193834383, 29.556578123719657, 29.625002958824847, 29.033826180498146, 28.484682386323708, 28.422059796918443, 28.341531866603994, 28.271288493632291, 28.092458773235723, 28.473636262888505, 28.20868127215266, 28.396615634712855, 28.620101131902963, 28.712503346089481, 28.369494661066028, 28.553155032753086, 29.151807453126363, 29.298963878794286, 28.949176231019592, 28.634154246120264, 28.340843725045115, 28.616134499542479, 28.387842256723975, 28.502773849887777, 28.553679249771882, 28.152200730358533, 28.174335665911254, 27.80009252581333, 28.287194296661959, 28.083366083903144, 29.104962600703828, 29.348230033277588, 25.923945428742961, 28.942540702240926, 29.351771486362242, 22.082505313102512, 6.8019800618537749, 29.213378193399443, 28.50299924613039, 28.475494074342748, 29.261599328939731, 27.931667582437161, 28.05425581766055, 27.768140900876009, 27.813816083403179, 28.300074325889309, 27.392031411587379, 29.023987292998743, 28.511753841099054, 29.731058721162217, 29.11308028053239, 29.759424496785282, 29.947978699012655, 29.492971987073915, 29.656718942235798, 29.084461787910037, 28.711789591321217, 28.833039109467283, 28.707930534440159, 17.560358299494837, 29.400077999267157, 29.908855375446819, 29.237775629114729, 29.082856693455085, 29.404538112795173, 29.23449713831312, 28.95311041998152, 28.614030801278115, 28.704453968152624, 28.326525940997477, 28.153766551225758, 29.061420144745, 25.874349717632207, 27.84396283085232, 27.931011884276842, 27.784690449234951, 28.056572959336478, 27.994824634144976, 28.703910968113608, 29.025121104400966, 26.961295776864279, 26.282299841284143, 24.777452072779422, 28.646352963977908, 28.410467258349641, 27.919716458936932, 27.744884106752117, 28.117925133556117, 28.117433359935877, 27.841159038198029, 27.843047585503538, 28.183884270370932, 28.250890133676048, 27.756603003820565, 29.313259464727125, 28.6388841521205, 28.503699340520313, 29.134581716039591, 28.941844022945585, 29.82360095422672, 28.910363681060996, 28.3086632887706, 27.939904790576197, 28.150611003829212, 28.442499138009708, 28.856415431901652, 29.286478292991504, 29.39243501758591, 30.369800936868884, 30.136157240835676, 20.228860274252753, 20.462333215556711, 18.646640122830128, 17.118726805498277, 18.341626072612161, 7.267526182568667, -0.40127027868494347, 0.88263509083715874, 4.7379079937333231, 0.099237499317981315, -1.2266337797642957, -1.7483441191373796, -1.9272678613567396, -3.2321315329448934, -0.7112884830065761, -0.9633703280650896, 0.061171167536527585, -0.63375313604394334, -2.7916041817163464, -3.7815773495466951, -2.7104109482880547, -3.8654115183062547, -3.0770962706259475, -2.1177620507518067, -3.7195814299977821, -2.0238913458937366, -1.7405031686919108, -1.1616473045759748, -1.8001420326469351, -0.86499457984086703, -1.0804800045221876, -0.31035365732333015, -1.7390640264894479, -1.7946418093743706, -1.9508200611622359, -3.2987077346625351, -3.2879828435617342, -4.2770503709968217, -1.4209923621257092, -2.3414052826230614, -3.5648067820843545, -2.5417667474912697, -0.81556631508648303, -0.85625156417728043, 0.69066888895424805, 0.15594422442729983, -1.2777567852064891, 0.30867001569292202, -4.0932222327882748, -2.8347517673637865, -5.1521273772696849, 4.0045659504746869, 6.5523904354295226, 6.2871647984478187, 5.2306284489479342, 3.3219493743042077, 11.762033981926239, 9.7907508874540561, 12.69502672349258, 10.165488362493161, 24.83624975624948, 23.810686607088307, 28.270803550201219, 28.56440093922151, 28.253275577243674, 28.655983530707626, 29.780598083212322, 29.10547486489158, 28.508446321993475, 28.345894649936341, 29.928116508906257, 29.273518009041403, 29.838207313766794, 29.656076904453819, 29.549730859076721, 29.160970151897935, 28.828456052534204, 28.865550809916542, 28.735763555307962, 28.84315461962807, 29.01676095285687, 29.083539712372083, 28.648374699972234, 28.602532177810399, 28.784814558832409, 29.287407198718626, 29.353926411045379, 29.276519877181624, 29.139789735281724, 26.879468403060237, 25.003051513517651, 4.4495369800885616, 0.97278168841113244, 0.094639934903023096, 0.55582019736642185, 2.2140504291326497, 4.4290178111613736, 4.5536068649247534, 7.0242715565996017, 23.473594573433378, 26.609271242136408, 25.026272449148404, 23.178091561634652, 24.49629416578502, -0.78379979894784124, 6.4570273342378046, -1.6758270402240023, -0.48612980291322483, -4.6610867217040743, -2.0141032579262852, -1.9854627806325407, -1.4200662311629377, -0.17489283671156802, 0.79821336572641932, 2.4164854967441918, 8.3703353561480967, 2.0410997940641722, 2.3873154663463598, 1.4259580163740142, 21.223844666499776, 17.280035383126467, 29.361815279536746, 27.75363187153161, 27.092775210839733, 8.060929494293811, 2.9659413451863368, -0.29117035066783531, -2.2599061847859998, -0.86641605960102297, -0.07632478931374051, -0.92821096881709686, 5.2295736116079903, 3.2919838403114805, 27.020076384861412, 29.281454688856961, 28.901761057801366, 26.382322839037101, 29.4554844938143, 28.602930036329553, 28.418199032490094, 28.773346671215954, 28.277715701641274, 28.272739908830918, 28.355791594043687, 28.203575705748076, 27.890464466269059, 28.020041692560664, 28.268476163241537, 28.430727306975193, 28.506974416227337, 28.131247417532226, 28.230510556740022, 28.428661174751262, 28.276911446866503, 28.368314745886906, 28.364307132391403, 28.349050197332886, 28.379562359902625, 28.440916241669559, 28.450813185776905, 28.458077091959215, 28.509675756044075, 28.709231685477047, 29.530449235049772, 28.669439003372553, 28.920977795031195, 29.762662006451869, 29.422002906502897, 29.51459295089159, 28.871694565074968, 28.757599670084492, 28.620237735686366, 28.471901394839321, 28.191254044485373, 28.026284485462057, 28.294535042472429, 28.269676568988167, 27.917146600261717, 27.8451973875448, 28.266867653692, 28.038513939170965, 28.772301652272944, 28.116067322101873, 28.532570550141958, 28.17466009989683, 28.367524151490478, 27.795647780210942, 28.51318476573017, 28.669121399576145, 28.607123772479941, 28.119467048761248, 28.321676506686767, 28.633785415905084, 28.356452414845887, 28.920182077992891, 28.500151057246494, 29.156824227071738, 28.613709782387126, 28.611283357684478, 27.43290667867532, 27.951514404617928, 28.267094757481903, 28.853464790180205, 28.87710407489762, 28.384229086653036, 27.864974200286571, 28.324835469177899, 28.514695945084036, 28.234190321155367, 28.745329235240565, 28.82376712766899, 28.786689445759574, 28.292624297052118, 28.283823598306558, 28.426414042514327, 30.342422123580889, 28.284148032292133]
